Running 3PK...
SOLNP+--> The user does not provided gradient function of cost in the fun structure. 
SOLNP+--> SOLNP uses zero-order method instead.
SOLNP+--> Iteration 1: obj = 4.2158e+03, infeasibility = 0.0000e+00
SOLNP+--> Iteration 632: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 633: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 634: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 635: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 636: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 637: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 638: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 639: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 640: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 641: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 642: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 643: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 644: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 645: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 646: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 647: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 648: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 649: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 650: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 651: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 652: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 653: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 654: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 655: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 656: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 657: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 658: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 659: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 660: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 661: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 662: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 663: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 664: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 665: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 666: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 667: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 668: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 669: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 670: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 671: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 672: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 673: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 674: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 675: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 676: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 677: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 678: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 679: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 680: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 681: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 682: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 683: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 684: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 685: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 686: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 687: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 688: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 689: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 690: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 691: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 692: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 693: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 694: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 695: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 696: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 697: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 698: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 699: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 700: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 701: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 702: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 703: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 704: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 705: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 706: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 707: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 708: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 709: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 710: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 711: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 712: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 713: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 714: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 715: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 716: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 717: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 718: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 719: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 720: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 721: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 722: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 723: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 724: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 725: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 726: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 727: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 728: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 729: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 730: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 731: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 732: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 733: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 734: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 735: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 736: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 737: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 738: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 739: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 740: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 741: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 742: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 743: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 744: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 745: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 746: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 747: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 748: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Iteration 749: obj = inf, infeasibility = 3.0728e-02
SOLNP+--> Exiting after maximum number of function evaluation. Tolerance not achieved.
         The infeasibility is 7.985291e-03.
         SOLNP has restarted 1 times.
SOLNP+--> SOLNP finished.
obj history: [  0.           4.95352325   9.9076332    9.67756514   9.55515117
   1.08373416   0.6688471    0.57673989   0.65009027   1.67565086
   4.29042739  12.71376492  38.07075666 114.08084336 173.76622563
 172.83481315 172.5890523  170.81827285 169.91109534 169.66787881
 168.07919306 167.26027984 166.81255783 166.324335   166.05668176
 163.27860782 161.88695541 161.51751057 154.37464364 148.28650183
 145.58376317 144.2385607  143.29213378 142.2850562  141.74879432
 128.41909513 121.14715365 118.71029354 117.60502143 117.04763058
 116.46018057 115.84234554 115.19747954 114.52552234 113.83097086
 113.4728872  101.96573464  99.6146249   99.08114163  98.97085435
  98.9119811   97.71181668  97.31067074  97.2349883   96.30163821
  95.97665701  95.95892741  95.84512909  95.83558032  95.47619359
  95.4699031   95.46892368  95.45848315  95.45679877  95.44739224
  95.44598624  95.43794876  95.4363044   95.42900112  95.42736459
  95.42079681  95.41936256  95.4129182   95.41173721  95.40609874
  95.40485192  95.3995705   95.39834263  95.38764854  95.38739162
  95.37849077  95.37756043  95.36943283  95.36825602  95.36142668
  95.3603632   95.35407268  95.35225427  95.34585662  95.34497562
  95.33900263  95.33796897  95.33197992  95.33168043  95.32754512
  95.32611156  95.31673152  95.31664581  95.31338087  95.31164884
  95.30534048  95.30387567  95.29767371  95.29633211  95.29287944
  95.29214791  95.2881771   95.28767247  95.28631519  95.28633891
  95.28632459  95.2863238   95.2863235   95.28632303  95.28632258
  95.28632232  95.28632226  95.28632222  95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222
  95.2863222   95.2863222   95.2863222   95.2863222   95.2863222 ]


Running HOLMES...
SOLNP+--> The user does not provided gradient function of cost in the fun structure. 
SOLNP+--> SOLNP uses zero-order method instead.
SOLNP+--> Iteration 1: obj = inf, infeasibility = 0.0000e+00
SOLNP+--> Iteration 2: obj = inf, infeasibility = 0.0000e+00
SOLNP+--> Iteration 3: obj = inf, infeasibility = 0.0000e+00
SOLNP+--> Iteration 4: obj = inf, infeasibility = 0.0000e+00
SOLNP+--> Iteration 5: obj = inf, infeasibility = 0.0000e+00
SOLNP+--> Exiting because of unknown error. Tolerance not achieved.
         The infeasibility is 0.000000e+00.
SOLNP+--> SOLNP finished.
obj history: [inf inf inf inf inf inf]


Running HS10...
SOLNP+--> The user does not provided gradient function of cost in the fun structure. 
SOLNP+--> SOLNP uses zero-order method instead.
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 1: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 2: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 3: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 4: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 5: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 6: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 7: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 8: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 9: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 10: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 11: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 12: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 13: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 14: obj = inf, infeasibility = 5.0000e+19
SOLNP+--> The linearized problem has no feasible     
         solution.  The problem may not be feasible.
SOLNP+--> Iteration 15: obj = inf, infeasibility = 5.0000e+19
